YEAR,OCCUPATION,AGE_GROUP,PERCENTILE,PERCENTILE_VALUE
2016,Police,50-59 years,69,2208.2412368107393
2016,Police,50-59 years,70,2221.1611092628063
2016,Police,50-59 years,71,2234.410846595582
2016,Police,50-59 years,72,2248.0128785044126
2016,Police,50-59 years,73,2261.9989663938977
2016,Police,50-59 years,74,2276.4017098345835
2016,Police,50-59 years,75,2291.2537083970174
2016,Police,50-59 years,76,2306.587561651746
2016,Police,50-59 years,77,2322.438078734523
2016,Police,50-59 years,78,2338.8565603551338
2016,Police,50-59 years,79,2355.9017624699586
2016,Police,50-59 years,80,2373.632477587954
2016,Police,50-59 years,81,2392.1075490148082
2016,Police,50-59 years,82,2411.4113630481
2016,Police,50-59 years,83,2431.6952250192116
2016,Police,50-59 years,84,2453.1212652857753
2016,Police,50-59 years,85,2475.851793973899
2016,Police,50-59 years,86,2500.06390515557
2016,Police,50-59 years,87,2525.9602613488937
2016,Police,50-59 years,88,2553.747295095366
2016,Police,50-59 years,89,2583.991900594826
2016,Police,50-59 years,90,2618.120997049995
2016,Police,50-59 years,91,2657.525679430515
2016,Police,50-59 years,92,2702.07488099455
2016,Police,50-59 years,93,2754.8245351100104
2016,Police,50-59 years,94,2838.534094753342
2016,Police,50-59 years,95,3082.2867259997897
2016,Police,50-59 years,96,3998.365659497546
2016,Police,50-59 years,97,5082.053044707845
2016,Police,50-59 years,98,6443.300725404051
2016,Police,50-59 years,99,8383.846961161236
2016,Police,50-59 years,100,15849.753439331056
2016,Police,40-49 years,0,0.0
2016,Police,40-49 years,1,939.2751254437535
2016,Police,40-49 years,2,1082.1105289033567
2016,Police,40-49 years,3,1146.3900789684546
2016,Police,40-49 years,4,1215.5387012138349
2016,Police,40-49 years,5,1267.296814230932
2016,Police,40-49 years,6,1307.9746101412613
2016,Police,40-49 years,7,1345.5252725391713
2016,Police,40-49 years,8,1381.1762879707057
2016,Police,40-49 years,9,1414.4087664421338
2016,Police,40-49 years,10,1444.8168067679326
2016,Police,40-49 years,11,1472.6008350261916
2016,Police,40-49 years,12,1498.1637883219878
2016,Police,40-49 years,13,1521.9087457585758
2016,Police,40-49 years,14,1544.2101923279663
2016,Police,40-49 years,15,1565.2294739316633
2016,Police,40-49 years,16,1585.0316937235298
2016,Police,40-49 years,17,1603.6814853874357
2016,Police,40-49 years,18,1621.243482607251
2016,Police,40-49 years,19,1637.7823235298945
2016,Police,40-49 years,20,1653.365176413396
2016,Police,40-49 years,21,1668.0659601242967
2016,Police,40-49 years,22,1681.9597072257293
2016,Police,40-49 years,23,1695.1214502808257
2016,Police,40-49 years,24,1707.6262218527186
2016,Police,40-49 years,25,1719.5490545045404
2016,Police,40-49 years,26,1730.9649807994233
2016,Police,40-49 years,27,1741.9490333005
2016,Police,40-49 years,28,1752.5726459850011
2016,Police,40-49 years,28,1762.8761706756397
2016,Police,40-49 years,30,1772.8840558836148
2016,Police,40-49 years,31,1782.6206216631979
2016,Police,40-49 years,32,1792.1101880686604
2016,Police,40-49 years,33,1801.3770751542738
2016,Police,40-49 years,34,1810.4456029743098
2016,Police,40-49 years,35,1819.34009158304
2016,Police,40-49 years,36,1828.084861034736
2016,Police,40-49 years,37,1836.7042313836687
2016,Police,40-49 years,38,1845.2225226841103
2016,Police,40-49 years,39,1853.6640549903213
2016,Police,40-49 years,40,1862.050774754328
2016,Police,40-49 years,41,1870.395181491173
2016,Police,40-49 years,42,1878.7074247903608
2016,Police,40-49 years,43,1886.997654241396
2016,Police,40-49 years,44,1895.2760194337827
2016,Police,40-49 years,45,1903.5526699570253
2016,Police,40-49 years,46,1911.8377554006283
2016,Police,40-49 years,47,1920.141425354096
2016,Police,40-49 years,48,1928.4738294069332
2016,Police,40-49 years,49,1936.8451171486438
2016,Police,40-49 years,50,1945.2654381687323
2016,Police,40-49 years,51,1953.7449420567034
2016,Police,40-49 years,52,1962.2937784020612
2016,Police,40-49 years,53,1970.9223320231456
2016,Police,40-49 years,54,1979.642067832761
2016,Police,40-49 years,55,1988.4647605598107
2016,Police,40-49 years,56,1997.4021849594378
2016,Police,40-49 years,56,2006.4661157867854
2016,Police,40-49 years,57,2015.6683277969971
2016,Police,40-49 years,59,2025.0205957452156
2016,Police,40-49 years,60,2034.5346943865845
2016,Police,40-49 years,61,2044.2223984762468
2016,Police,40-49 years,62,2054.095482769346
2016,Police,40-49 years,63,2064.1657220210245
2016,Police,40-49 years,64,2074.4448770836934
2016,Police,40-49 years,65,2084.9432167073874
2016,Police,40-49 years,66,2095.668208773961
2016,Police,40-49 years,67,2106.6270125022234
2016,Police,40-49 years,68,2117.8267871109833
2016,Police,40-49 years,69,2129.2746918190496
2016,Police,40-49 years,70,2140.9778858452323
2016,Police,40-49 years,71,2152.9435284083397
2016,Police,40-49 years,72,2165.178778727181
2016,Police,40-49 years,73,2177.690796020565
2016,Police,40-49 years,74,2190.4914220118953
2016,Police,40-49 years,75,2203.6322210816165
2016,Police,40-49 years,76,2217.1847810093977
2016,Police,40-49 years,77,2231.2208426586126
2016,Police,40-49 years,78,2245.812146892635
2016,Police,40-49 years,79,2261.0304345748395
2016,Police,40-49 years,80,2276.9474465685994
2016,Police,40-49 years,81,2293.634631733615
2016,Police,40-49 years,82,2311.1176764490733
2016,Police,40-49 years,83,2329.327140594121
2016,Police,40-49 years,84,2348.1817288384846
2016,Police,40-49 years,85,2367.60014585189
2016,Police,40-49 years,86,2387.5010963040645
2016,Police,40-49 years,87,2407.825266137505
2016,Police,40-49 years,88,2429.198647629232
2016,Police,40-49 years,89,2453.0503431377633
2016,Police,40-49 years,90,2480.8551830416673
2016,Police,40-49 years,91,2514.0817472907615
2016,Police,40-49 years,92,2552.280786920758
2016,Police,40-49 years,93,2590.3881495268897
2016,Police,40-49 years,94,2622.7514677808495
2016,Police,40-49 years,95,2662.9369684035078
2016,Police,40-49 years,96,2765.2169908293213
2016,Police,40-49 years,97,2850.839878272326
2016,Police,40-49 years,98,4825.787923278344
2016,Police,40-49 years,99,8306.642000923024
2016,Police,40-49 years,100,21698.608834838873
2016,Police,30-39 years,0,214.44103808379052
2016,Police,30-39 years,1,900.2603473094371
2016,Police,30-39 years,2,960.7549611499375
2016,Police,30-39 years,3,1067.0394182971124
2016,Police,30-39 years,4,1112.807719789948
2016,Police,30-39 years,5,1117.2124604186645
2016,Police,30-39 years,6,1138.5803440513203
2016,Police,30-39 years,7,1183.387584430029
2016,Police,30-39 years,8,1237.574191700646
2016,Police,30-39 years,9,1266.299298698495
2016,Police,30-39 years,10,1278.9683342536039
2016,Police,30-39 years,11,1287.592930655784
2016,Police,30-39 years,12,1301.137258722087
2016,Police,30-39 years,13,1319.3082380744156
2016,Police,30-39 years,14,1340.0615155201044
2016,Police,30-39 years,15,1361.3527378664871
2016,Police,30-39 years,16,1381.177171737815
2016,Police,30-39 years,17,1398.6582891746482
2016,Police,30-39 years,18,1414.1833363207136
2016,Police,30-39 years,19,1428.2064023653456
2016,Police,30-39 years,20,1441.1815764978787
2016,Police,30-39 years,21,1453.562947907647
2016,Police,30-39 years,22,1465.7845502569758
2016,Police,30-39 years,23,1478.0035304456164
2016,Police,30-39 years,24,1490.1751643699283
2016,Police,30-39 years,25,1502.2501467050756
2016,Police,30-39 years,26,1514.1791721262223
2016,Police,30-39 years,27,1525.912935308533
2016,Police,30-39 years,28,1537.4021309271711
2016,Police,30-39 years,28,1548.5984375368378
2016,Police,30-39 years,30,1559.4883366236559
2016,Police,30-39 years,31,1570.1016219424619
2016,Police,30-39 years,32,1580.4707985607988
2016,Police,30-39 years,33,1590.62837154621
2016,Police,30-39 years,34,1600.6068459662388
2016,Police,30-39 years,35,1610.4387268884282
2016,Police,30-39 years,36,1620.1565193803217
2016,Police,30-39 years,37,1629.7927285090398
2016,Police,30-39 years,38,1639.3742849697596
2016,Police,30-39 years,39,1648.9061045347994
2016,Police,30-39 years,40,1658.387668994062
2016,Police,30-39 years,41,1667.8184601374508
2016,Police,30-39 years,42,1677.1979597548684
2016,Police,30-39 years,43,1686.5256496362183
2016,Police,30-39 years,44,1695.8010115714035
2016,Police,30-39 years,45,1705.0235273503272
2016,Police,30-39 years,46,1714.1926787628925
2016,Police,30-39 years,47,1723.3087242406207
2016,Police,30-39 years,48,1732.376764504787
2016,Police,30-39 years,49,1741.4037632178251
2016,Police,30-39 years,50,1750.3966879374184
2016,Police,30-39 years,51,1759.36250622125
2016,Police,30-39 years,52,1768.3081856270032
2016,Police,30-39 years,53,1777.240693712361
2016,Police,30-39 years,54,1786.1669980350066
2016,Police,30-39 years,55,1795.094066152623
2016,Police,30-39 years,56,1804.0288176547515
2016,Police,30-39 years,56,1812.9745996284742
2016,Police,30-39 years,57,1821.928780624139
2016,Police,30-39 years,59,1830.8881596517397
2016,Police,30-39 years,60,1839.8495357212685
2016,Police,30-39 years,61,1848.8097078427181
2016,Police,30-39 years,62,1857.7654750260815
2016,Police,30-39 years,63,1866.7136362813515
2016,Police,30-39 years,64,1875.6509906185206
2016,Police,30-39 years,65,1884.5743370475823
2016,Police,30-39 years,66,1893.4896419622871
2016,Police,30-39 years,67,1902.491561989901
2016,Police,30-39 years,68,1911.7244884597712
2016,Police,30-39 years,69,1921.3333620391911
2016,Police,30-39 years,70,1931.4631233954549
2016,Police,30-39 years,71,1942.258713195856
2016,Police,30-39 years,72,1953.8650721076879
2016,Police,30-39 years,73,1966.4271407982442
2016,Police,30-39 years,74,1980.0757999713933
2016,Police,30-39 years,75,1994.6451850891867
2016,Police,30-39 years,76,2009.6867695615658
2016,Police,30-39 years,77,2024.74078556056
2016,Police,30-39 years,78,2039.3474652581979
2016,Police,30-39 years,79,2053.047040826509
2016,Police,30-39 years,80,2065.460448042315
2016,Police,30-39 years,81,2077.6137045853316
2016,Police,30-39 years,82,2091.725316276064
2016,Police,30-39 years,83,2110.051614742993
2016,Police,30-39 years,84,2134.8489316146
2016,Police,30-39 years,85,2165.955363568548
2016,Police,30-39 years,86,2195.131935428812
2016,Police,30-39 years,87,2217.7086860879444
2016,Police,30-39 years,88,2229.425642540296
2016,Police,30-39 years,89,2231.0576196969682
2016,Police,30-39 years,90,2242.9324812404393
2016,Police,30-39 years,91,2281.5354035854657
2016,Police,30-39 years,92,2350.5708750227645
2016,Police,30-39 years,93,2390.9392435993245
2016,Police,30-39 years,94,2401.7396604710843
2016,Police,30-39 years,95,2415.534269911083
2016,Police,30-39 years,96,2506.7969444524942
2016,Police,30-39 years,97,2571.8742225676574
2016,Police,30-39 years,98,2639.404597406471
2016,Police,30-39 years,99,3359.076197734617
2016,Police,30-39 years,100,17069.506631469725
2016,Police,20-29 years,0,0.0
2016,Police,20-29 years,1,722.5175327320035
2016,Police,20-29 years,2,811.011322694911
2016,Police,20-29 years,3,849.0932780096707
2016,Police,20-29 years,4,888.6178202380186
2016,Police,20-29 years,5,926.1226778868893
2016,Police,20-29 years,6,957.2368845132414
2016,Police,20-29 years,7,981.9005495341396
2016,Police,20-29 years,8,1001.6627192650924
2016,Police,20-29 years,9,1018.0751978057853
2016,Police,20-29 years,10,1032.6897892559032
2016,Police,20-29 years,11,1046.866834323776
2016,Police,20-29 years,12,1060.912879570996
2016,Police,20-29 years,13,1074.773855929009
2016,Police,20-29 years,14,1088.3953781376683
2016,Police,20-29 years,15,1101.7230609368278
2016,Police,20-29 years,16,1114.702519066341
2016,Police,20-29 years,17,1127.2793672660616
2016,Police,20-29 years,18,1139.3992725960302
2016,Police,20-29 years,19,1151.0312712576535
2016,Police,20-29 years,20,1162.2044768896042
2016,Police,20-29 years,21,1172.957524229249
2016,Police,20-29 years,22,1183.3290480139551
2016,Police,20-29 years,23,1193.3576829810897
2016,Police,20-29 years,24,1203.08206386802
2016,Police,20-29 years,25,1212.5408254121126
2016,Police,20-29 years,26,1221.772602350735
2016,Police,20-29 years,27,1230.816029421254
2016,Police,20-29 years,28,1239.7097413610368
2016,Police,20-29 years,28,1248.489095689285
2016,Police,20-29 years,30,1257.1687809015832
2016,Police,20-29 years,31,1265.7554491492365
2016,Police,20-29 years,32,1274.2557346401913
2016,Police,20-29 years,33,1282.676271582394
2016,Police,20-29 years,34,1291.0236941837907
2016,Police,20-29 years,35,1299.3046366523276
2016,Police,20-29 years,36,1307.5257331959513
2016,Police,20-29 years,37,1315.693618022608
2016,Police,20-29 years,38,1323.814925340244
2016,Police,20-29 years,39,1331.8962893568057
2016,Police,20-29 years,40,1339.9443442802392
2016,Police,20-29 years,41,1347.9655996184974
2016,Police,20-29 years,42,1355.962661321405
2016,Police,20-29 years,43,1363.9335516867334
2016,Police,20-29 years,44,1371.876031192669
2016,Police,20-29 years,45,1379.7878603173988
2016,Police,20-29 years,46,1387.6667995391092
2016,Police,20-29 years,47,1395.510609335987
2016,Police,20-29 years,48,1403.317050186219
2016,Police,20-29 years,49,1411.0838825679914
2016,Police,20-29 years,50,1418.8088669594913
2016,Police,20-29 years,51,1426.4897638389052
2016,Police,20-29 years,52,1434.1243336844198
2016,Police,20-29 years,53,1441.7103369742217
2016,Police,20-29 years,54,1449.2455762088084
2016,Police,20-29 years,55,1456.7390386773836
2016,Police,20-29 years,56,1464.2258893244739
2016,Police,20-29 years,56,1471.7450327289268
2016,Police,20-29 years,57,1479.3353734695902
2016,Police,20-29 years,59,1487.0358161253112
2016,Police,20-29 years,60,1494.8852652749376
2016,Police,20-29 years,61,1502.9226254973169
2016,Police,20-29 years,62,1511.1868013712965
2016,Police,20-29 years,63,1519.7166974757242
2016,Police,20-29 years,64,1528.5512183894473
2016,Police,20-29 years,65,1537.7292686913136
2016,Police,20-29 years,66,1547.2897529601703
2016,Police,20-29 years,67,1557.265332816445
2016,Police,20-29 years,68,1567.5929819984065
2016,Police,20-29 years,69,1578.1348325037457
2016,Police,20-29 years,70,1588.7510216684373
2016,Police,20-29 years,71,1599.3016868284549
2016,Police,20-29 years,72,1609.6469653197728
2016,Police,20-29 years,73,1619.6469944783653
2016,Police,20-29 years,74,1629.1619116402062
2016,Police,20-29 years,75,1638.05185414127
2016,Police,20-29 years,76,1646.1769593175306
2016,Police,20-29 years,77,1653.397364504962
2016,Police,20-29 years,78,1659.6645309727778
2016,Police,20-29 years,79,1665.6010780134372
2016,Police,20-29 years,80,1672.1289660130415
2016,Police,20-29 years,81,1680.1715360435896
2016,Police,20-29 years,82,1690.6521291770807
2016,Police,20-29 years,83,1704.4940864855141
2016,Police,20-29 years,84,1722.6207490408892
2016,Police,20-29 years,85,1745.955457915205
2016,Police,20-29 years,86,1774.1925602209399
2016,Police,20-29 years,87,1801.382946483538
2016,Police,20-29 years,88,1825.2791142068802
2016,Police,20-29 years,89,1844.3155586351393
2016,Police,20-29 years,90,1856.926775012487
2016,Police,20-29 years,91,1861.5472585830964
2016,Police,20-29 years,92,1864.385192141218
2016,Police,20-29 years,93,1884.620533797169
2016,Police,20-29 years,94,1939.8417188212986
2016,Police,20-29 years,95,2029.4416937999395
2016,Police,20-29 years,96,2068.5642689554097
2016,Police,20-29 years,97,2161.8119242348057
2016,Police,20-29 years,98,2275.246897989111
2016,Police,20-29 years,99,2474.136665052936
2016,Police,20-29 years,100,20580.445303344728
2016,Secondary School Teachers,50-59 years,0,0.0
2016,Secondary School Teachers,50-59 years,1,795.2459335151499
2016,Secondary School Teachers,50-59 years,2,944.3929626804907
2016,Secondary School Teachers,50-59 years,3,1027.223452694949
2016,Secondary School Teachers,50-59 years,4,1087.8925724164944
2016,Secondary School Teachers,50-59 years,5,1140.4454409648658
2016,Secondary School Teachers,50-59 years,6,1188.7408835953481
2016,Secondary School Teachers,50-59 years,7,1235.0491477015341
2016,Secondary School Teachers,50-59 years,8,1280.3036207510731
2016,Secondary School Teachers,50-59 years,9,1322.5461909404949
2016,Secondary School Teachers,50-59 years,10,1360.1682418310113
2016,Secondary School Teachers,50-59 years,11,1393.287451951502
2016,Secondary School Teachers,50-59 years,12,1422.278688959609
2016,Secondary School Teachers,50-59 years,13,1447.7765957759282
2016,Secondary School Teachers,50-59 years,14,1470.48885182292
2016,Secondary School Teachers,50-59 years,15,1491.0933969029631
2016,Secondary School Teachers,50-59 years,16,1509.977755295996
2016,Secondary School Teachers,50-59 years,17,1527.3654077145168
2016,Secondary School Teachers,50-59 years,18,1543.4779805105388
2016,Secondary School Teachers,50-59 years,19,1558.537100036076
2016,Secondary School Teachers,50-59 years,20,1572.7392638834183
2016,Secondary School Teachers,50-59 years,21,1586.1800336514996
2016,Secondary School Teachers,50-59 years,22,1598.9296312619388
2016,Secondary School Teachers,50-59 years,23,1611.0582786362856
2016,Secondary School Teachers,50-59 years,24,1622.6361976960902
2016,Secondary School Teachers,50-59 years,25,1633.733610362903
2016,Secondary School Teachers,50-59 years,26,1644.420273791286
2016,Secondary School Teachers,50-59 years,27,1654.7431656675203
2016,Secondary School Teachers,50-59 years,28,1664.7166151896636
2016,Secondary School Teachers,50-59 years,28,1674.3524324713735
2016,Secondary School Teachers,50-59 years,30,1683.662427626308
2016,Secondary School Teachers,50-59 years,31,1692.6584107681244
2016,Secondary School Teachers,50-59 years,32,1701.3521920104808
2016,Secondary School Teachers,50-59 years,33,1709.7555814670347
2016,Secondary School Teachers,50-59 years,34,1717.880389251444
2016,Secondary School Teachers,50-59 years,35,1725.7384784547553
2016,Secondary School Teachers,50-59 years,36,1733.3437556855501
2016,Secondary School Teachers,50-59 years,37,1740.7127729469858
2016,Secondary School Teachers,50-59 years,38,1747.8622581152815
